,Unnamed: 0,Asin,Rating,Subject,Review,ProductName,Url
250,61,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsOver all ok,"Over all ok , but they delivered it open condition , there are no privacy",Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=62
251,62,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsI loved it,Omg it's too amazingg,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=63
252,63,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsDo not use in wet hair,All ok,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=64
253,64,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsNice product,Good results for normal hairs....,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=65
254,65,B0BCYYXSRQ,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsValue for money,I love...the product I just wanna say go for it without any delay.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=66
255,66,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsNice,Worth of money,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=67
256,67,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsworth it!!!!,It is good but the only problem is it gets heated up fast and it becomes difficult to touch the upper part of the straightener.ELSE IS GOOD. BETTER THAN THE PHILLPS.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=68
257,68,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsAmazing,Really worth the prize very happy with the product,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=69
258,69,B0BCYYXSRQ,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsVery good product with easy to use,Thanks to,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=70
259,70,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsQuality is very good,Nice product. Very fast delivery by Amozon is appreciate me.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=71
260,71,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsgood,"nice product, good to use",Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=72
261,72,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsQuite Interesting,Very nice and easy to use !!,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=73
262,73,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsProduct is good but not properly packed,Product is not properly packed.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=74
263,74,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsअच्छा है,चल रहा है,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=75
264,75,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsVery good product 😁,Good performanceColour is niceLight weight,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=76
265,76,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsGood,Good,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=77
266,77,B0BCYYXSRQ,5.0 out of 5 stars5.0 out of 5 stars,5.0 out of 5 starsHair straightener,Very good straightener...it took 2 mints to straight my hair. Love itThanx Amazon.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=78
267,78,B0BCYYXSRQ,2.0 out of 5 stars,2.0 out of 5 starsLow heat,Straightening not properly due to low heat.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=79
268,79,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsNyc product,Good product recommend to buy,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=80
269,80,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsStraightner,Nice product,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=81
270,81,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsEasy to carry & use,"Good product, easy to use, I have very curly and thick hair so it took much effort to keep them straight, but on average type of hair it works wonder,",Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=82
271,82,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsAwesome,Nice,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=83
272,83,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsbest product,Excellent product.,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=84
273,84,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsAverage product,It's good one. But my hair goes super dry if I don't use this. My hair was normal before using any heat products.Anyway it quality is good and straightens hair fast. I did not find any exceptional with keratin infused,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=85
274,85,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsFast delivery,Good Quality,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=86
275,86,B0BCYYXSRQ,3.0 out of 5 stars,"3.0 out of 5 starsWorks well for straight and wavy hair, not for curls..",My hair is wavy-curl combo..works 60% on my hair. The straight look lasts only for hardly 4 hours..,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=87
276,87,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsNice,Very nice,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=88
277,88,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsGood,I am happy for happy good,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=89
278,89,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsThere was no seal on the box,For the product. I liked it. But i m disappointed that there was no seal in the box.  How can I be sure that this is new or unused...,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=90
279,90,B0BCYYXSRQ,1.0 out of 5 stars,1.0 out of 5 starsOpen packing thi,"जब प्रोडक्ट रिसीव किया तब ,,,उसकी अमेज़न की पैकिंग मे बंद नही था ,,,केवल प्रोडक्ट के डिब्बे मे अमेज़न की विल रसीद चिपकी थीऐसा क्यो ,,बताया जाये मुझे",Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=91
280,91,B0BCYYXSRQ,4.0 out of 5 stars,4.0 out of 5 starsBeen 2 years..still in great condition.,I had purchased this on 2021 and it's still working wonderfully..I had purchased a Vega straightener before this one and it was in pretty bad condition after just a month..So u can trust Havells.. I'm re purchasing this to gift my sister..great deal,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=92
281,92,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 stars👍,Good 👍,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=93
282,93,B0BCYYXSRQ,5.0 out of 5 stars,5.0 out of 5 starsGeat,Mast product,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=94
283,94,B0BCYYXSRQ,3.0 out of 5 stars,3.0 out of 5 starsUsed product,The media could not be loaded.                I got used product,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.amazon.in/Havells-HS4201-Straightening-Temperature-Worldwide/dp/B0BCYYXSRQ/?_encoding=UTF8&pd_rd_w=enHz1&content-id=amzn1.sym.b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf%3Aamzn1.symc.36bd837a-d66d-47d1-8457-ffe9a9f3ddab&pf_rd_p=b5a625fa-e3eb-4301-a9e2-f9c8b3e7badf&pf_rd_r=YT87HJGN04K9ZE406E0S&pd_rd_wg=XcLv7&pd_rd_r=64a7d1c3-ddec-46e9-9dd3-87589cfcb5d8&ref_=pd_gw_ci_mcx_mr_hp_atf_m&th=95
